"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","WESD","WESF"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-08","65","70","54",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-09","64","74","55",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-10","68","79","59",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-11","70","87","58",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-12","81","87","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-13","67","77","58",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-14","70","82","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-15","73","83","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-16","69","72","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-17","70","77","59",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-18","69","78","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-19","71","81","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-20","69","76","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-21","78","88","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-22","80","92","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-23","77","84","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-24","76","85","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-25","73","81","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-26","73","80","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-27","73","81","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-28","72","76","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-29","78","89","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-06-30","78","85","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-01","74","80","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-02","74","81","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-03","75","81","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-04","74","82","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-05","78","90","72",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-06","82","88","72",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-07","79","88","75",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-08","78","87","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-09","69","72","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-10","73","84","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-11","74","82","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-12","73","80","66",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-13","75","82","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-14","78","85","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-15","83","92","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-16","82","88","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-17","79","87","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-18","80","91","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-19","80","86","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-20","76","81","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-21","77","85","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-22","80","90","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-23","87","98","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-24","83","90","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-25","78","87","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-26","82","93","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-27","82","88","75",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-28","80","88","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-29","77","86","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-30","77","85","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-07-31","77","80","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-01","74","78","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-02","74","79","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-03","72","79","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-04","72","80","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-05","74","81","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-06","77","84","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-07","80","89","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-08","80","84","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-09","78","86","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-10","79","84","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-11","82","92","78",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-12","83","90","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-13","85","91","80",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-14","87","95","82",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-15","84","88","78",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-16","82","87","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-17","82","87","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-18","79","85","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-19","80","87","76",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-20","79","87","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-21","80","84","76",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-22","76","81","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-23","71","79","64",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-24","75","85","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-25","76","81","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-26","81","92","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-27","81","87","74",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-28","78","83","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-29","81","94","72",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-30","77","82","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-08-31","77","85","73",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-01","76","79","71",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-02","73","80","67",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-03","74","77","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-04","72","80","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-05","72","84","65",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-06","76","78","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-07","76","86","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-08","77","82","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-09","83","91","77",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-10","80","86","75",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-11","79","85","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-12","70","77","60",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-13","70","78","63",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-14","74","83","68",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-15","69","75","62",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-16","66","74","56",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-17","66","75","56",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-18","74","80","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-19","73","74","70",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-20","73","82","69",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2016-09-21","73","85","65",,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-24",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-27",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-04-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-24",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-05-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-29",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-06-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-12",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-26",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-27",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-28",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-29",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-07-31",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-05",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-09",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-10",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-11",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-21",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-22",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-23",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-24",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-25",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-30",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-08-31",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-01",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-02",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-03",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-04",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-06",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-07",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-08",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-13",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-14",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-15",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-16",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-17",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-18",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-19",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-20",,,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","40.6846","-73.9867","5.5","2016-09-21",,,,,
